"ID","Sex","Age","Salary"
1253,"Female",21,1553
1254,"Female",25,4612
1255,"Female",20,1249
1256,"Female",20,3857
1257,"Female",25,3264
1258,"Female",27,2381
1259,"Female",24,1269
1260,"Female",25,1342
1261,"Female",26,3082
1262,"Female",29,3617
1263,"Female",25,1636
1264,"Female",21,2714
1265,"Female",26,3862
1266,"Female",24,2375
1267,"Female",21,4194
1268,"Female",26,1478
1269,"Female",24,2527
1270,"Female",27,2017
1271,"Female",22,3047
1272,"Female",28,2485
1273,"Female",25,2871
1274,"Female",20,1601
1275,"Female",27,1240
1276,"Female",20,2564
1277,"Female",24,3739
1278,"Female",20,2519
1279,"Female",29,3684
1280,"Female",23,1467
1281,"Female",20,1589
1282,"Female",26,3860
1283,"Female",20,1521
1284,"Female",26,3107
1285,"Female",28,2998
1286,"Female",21,1809
1287,"Female",22,1454
1288,"Female",25,2885
1289,"Female",22,2730
1290,"Female",22,1307
1291,"Female",26,3434
1292,"Female",26,3237
1293,"Female",25,2187
1294,"Female",26,4387
1295,"Female",27,2328
1296,"Female",25,1333
1297,"Female",24,1776
1298,"Female",22,1535
1299,"Female",23,2142
1300,"Female",23,3420
1301,"Female",28,1881
1302,"Female",26,2146
1303,"Female",22,8878
1304,"Female",22,1816
1305,"Female",27,3378
1306,"Female",26,2849
1307,"Female",20,4394
1308,"Female",29,3100
1309,"Female",21,1977
1310,"Female",27,1712
1311,"Female",28,2255
1312,"Female",29,982
1313,"Female",24,9867
1314,"Female",25,3199
1315,"Female",23,1652
1316,"Female",25,3759
1317,"Female",23,1814
1318,"Female",28,2830
1319,"Female",22,2330
1320,"Female",22,1429
1321,"Female",20,4343
1322,"Female",26,3074
1323,"Female",29,592
1324,"Female",24,2892
1325,"Female",29,6981
1326,"Female",27,2372
1327,"Female",22,1449
1328,"Female",25,3674
1329,"Female",27,1356
1330,"Female",27,3865
1331,"Female",29,2108
1332,"Female",23,1490
1333,"Female",26,3476
1334,"Female",28,896
1335,"Female",24,1635
1336,"Female",21,1161
1337,"Female",28,983
1338,"Female",22,1957
1339,"Female",29,1958
1340,"Female",28,6369
1341,"Female",26,2947
1342,"Female",28,1798
1343,"Female",24,3854
1344,"Female",21,1336
1345,"Female",29,4421
1346,"Female",28,3356
1347,"Female",24,2014
1348,"Female",22,3841
1349,"Female",20,5196
1350,"Female",26,3378
1351,"Female",28,4551
1352,"Female",29,989
1353,"Female",28,1985
1354,"Female",22,1500
1355,"Female",25,3947
1356,"Female",24,2895
1357,"Female",22,4241
1358,"Female",23,1021
1359,"Female",20,1255
1360,"Female",25,2254
1361,"Female",28,5353
1362,"Female",25,1708
1363,"Female",36,2605
1364,"Female",38,2999
1365,"Female",37,5710
1366,"Female",37,3356
1367,"Female",32,2222
1368,"Female",38,2392
1369,"Female",32,1429
1370,"Female",30,6396
1371,"Female",38,5226
1372,"Female",38,4579
1373,"Female",31,1970
1374,"Female",34,4891
1375,"Female",35,4502
1376,"Female",39,3814
1377,"Female",32,2179
1378,"Female",33,3883
1379,"Female",39,3287
1380,"Female",32,3733
1381,"Female",33,2610
1382,"Female",37,6443
1383,"Female",36,3576
1384,"Female",34,2882
1385,"Female",33,5954
1386,"Female",39,2034
1387,"Female",35,3472
1388,"Female",30,4754
1389,"Female",33,4737
1390,"Female",39,5262
1391,"Female",39,3193
1392,"Female",35,1801
1393,"Female",31,1192
1394,"Female",36,5379
1395,"Female",39,2144
1396,"Female",31,2848
1397,"Female",38,3445
1398,"Female",32,3185
1399,"Female",36,6113
1400,"Female",38,4738
1401,"Female",30,5172
1402,"Female",31,3443
1403,"Female",34,2159
1404,"Female",31,7549
1405,"Female",36,5525
1406,"Female",37,5870
1407,"Female",31,2635
1408,"Female",31,1702
1409,"Female",39,2334
1410,"Female",38,4027
1411,"Female",30,5188
1412,"Female",30,3865
1413,"Female",38,3388
1414,"Female",35,2614
1415,"Female",36,1526
1416,"Female",37,9873
1417,"Female",31,3700
1418,"Female",36,1024
1419,"Female",31,2828
1420,"Female",34,2232
1421,"Female",33,11869
1422,"Female",36,5393
1423,"Female",32,1362
1424,"Female",30,1955
1425,"Female",33,4660
1426,"Female",36,1840
1427,"Female",37,2594
1428,"Female",30,2185
1429,"Female",35,1391
1430,"Female",31,2850
1431,"Female",34,2434
1432,"Female",32,2404
1433,"Female",32,2069
1434,"Female",38,4264
1435,"Female",36,2197
1436,"Female",31,1532
1437,"Female",30,2246
1438,"Female",32,9584
1439,"Female",35,2072
1440,"Female",32,4265
1441,"Female",33,1915
1442,"Female",36,3576
1443,"Female",37,7898
1444,"Female",39,1873
1445,"Female",39,2931
1446,"Female",39,5060
1447,"Female",35,4878
1448,"Female",30,3559
1449,"Female",37,1499
1450,"Female",31,2832
1451,"Female",37,3053
1452,"Female",39,3290
1453,"Female",32,1725
1454,"Female",32,2544
1455,"Female",39,3764
1456,"Female",39,1826
1457,"Female",39,1445
1458,"Female",38,4283
1459,"Female",32,3525
1460,"Female",30,8315
1461,"Female",38,3261
1462,"Female",30,4466
1463,"Female",30,8129
1464,"Female",34,2426
1465,"Female",36,1055
1466,"Female",38,1216
1467,"Female",32,2082
1468,"Female",38,5496
1469,"Female",38,5154
1470,"Female",30,1894
1471,"Female",35,4908
1472,"Female",31,3969
1473,"Female",39,5846
1474,"Female",36,4320
1475,"Female",31,5503
1476,"Female",34,4262
1477,"Female",36,2752
1478,"Female",39,4664
1479,"Female",34,1228
1480,"Female",39,4938
1481,"Female",39,3568
1482,"Female",37,2003
1483,"Female",36,2409
1484,"Female",34,1816
1485,"Female",30,2672
1486,"Female",35,1324
1487,"Female",34,3506
1488,"Female",36,3227
1489,"Female",34,2805
1490,"Female",38,5850
1491,"Female",30,1494
1492,"Female",32,5904
1493,"Female",39,1981
1494,"Female",36,2432
1495,"Female",32,3103
1496,"Female",34,3023
1497,"Female",36,3128
1498,"Female",37,1540
1499,"Female",33,1775
1500,"Female",32,1469
1501,"Female",37,6195
1502,"Female",31,2110
1503,"Female",35,6946
1504,"Female",35,4899
1505,"Female",34,3852
1506,"Female",35,2877
1507,"Female",30,2113
1508,"Female",35,6393
1509,"Female",36,2891
1510,"Female",35,4178
1511,"Female",36,3751
1512,"Female",35,9975
1513,"Female",32,4433
1514,"Female",31,1915
1515,"Female",34,5463
1516,"Female",37,1605
1517,"Female",37,1785
1518,"Female",37,4901
1519,"Female",38,2000
1520,"Female",33,2828
1521,"Female",38,1812
1522,"Female",33,1950
1523,"Female",30,2005
1524,"Female",31,1599
1525,"Female",34,3133
1526,"Female",32,2327
1527,"Female",35,4612
1528,"Female",34,3399
1529,"Female",38,8090
1530,"Female",39,5348
1531,"Female",37,2378
1532,"Female",31,4542
1533,"Female",35,6511
1534,"Female",34,3361
1535,"Female",35,3357
1536,"Female",34,3621
1537,"Female",38,3134
1538,"Female",31,2884
1539,"Female",38,3107
1540,"Female",30,3470
1541,"Female",37,2924
1542,"Female",38,5453
1543,"Female",30,3822
1544,"Female",36,2213
1545,"Female",39,1932
1546,"Female",37,1873
1547,"Female",33,3351
1548,"Female",39,2346
1549,"Female",33,2750
1550,"Female",36,3072
1551,"Female",30,10177
1552,"Female",33,3349
1553,"Female",39,2807
1554,"Female",34,4518
1555,"Female",39,5120
1556,"Female",34,2008
1557,"Female",36,4600
1558,"Female",36,3040
1559,"Female",32,2585
1560,"Female",33,2323
1561,"Female",31,3745
1562,"Female",35,2075
1563,"Female",34,2482
1564,"Female",38,9262
1565,"Female",36,2687
1566,"Female",31,2606
1567,"Female",36,2250
1568,"Female",33,4902
1569,"Female",31,2956
1570,"Female",38,1593
1571,"Female",33,2017
1572,"Female",35,5383
1573,"Female",37,5278
1574,"Female",36,1458
1575,"Female",38,5035
1576,"Female",39,9606
1577,"Female",32,1730
1578,"Female",31,2951
1579,"Female",37,8412
1580,"Female",30,3600
1581,"Female",38,4431
1582,"Female",32,6601
1583,"Female",32,2980
1584,"Female",30,5936
1585,"Female",34,5242
1586,"Female",38,2078
1587,"Female",39,1597
1588,"Female",36,2386
1589,"Female",33,2129
1590,"Female",34,5354
1591,"Female",33,3138
1592,"Female",37,2547
1593,"Female",30,4438
1594,"Female",32,2689
1595,"Female",38,10096
1596,"Female",33,2901
1597,"Female",35,4628
1598,"Female",31,999
1599,"Female",30,3851
1600,"Female",35,5252
1601,"Female",30,1476
1602,"Female",30,4015
1603,"Female",36,3681
1604,"Female",30,3890
1605,"Female",36,1462
1606,"Female",30,6327
1607,"Female",38,4816
1608,"Female",36,1576
1609,"Female",34,2995
1610,"Female",39,6392
1611,"Female",39,3115
1612,"Female",37,4709
1613,"Female",33,4811
1614,"Female",31,9472
1615,"Female",39,5256
1616,"Female",30,4722
1617,"Female",33,2223
1618,"Female",36,2066
1619,"Female",39,2320
1620,"Female",31,1407
1621,"Female",39,2050
1622,"Female",33,2430
1623,"Female",31,1404
1624,"Female",32,3476
1625,"Female",39,5538
1626,"Female",35,2010
1627,"Female",31,4412
1628,"Female",37,1889
1629,"Female",36,3259
1630,"Female",34,5577
1631,"Female",39,2385
1632,"Female",36,4024
1633,"Female",36,5345
1634,"Female",30,3611
1635,"Female",31,4374
1636,"Female",38,2655
1637,"Female",32,4585
1638,"Female",36,4743
1639,"Female",33,2860
1640,"Female",37,12944
1641,"Female",30,1781
1642,"Female",32,755
1643,"Female",32,1614
1644,"Female",33,2922
1645,"Female",31,5434
1646,"Female",30,4883
1647,"Female",39,4282
1648,"Female",33,3412
1649,"Female",35,3525
1650,"Female",31,4217
1651,"Female",39,2237
1652,"Female",37,1807
1653,"Female",35,3806
1654,"Female",35,3020
1655,"Female",35,2509
1656,"Female",30,1591
1657,"Female",34,4096
1658,"Female",30,3220
1659,"Female",33,3513
1660,"Female",36,3139
1661,"Female",37,3165
1662,"Female",38,3871
1663,"Female",38,2498
1664,"Female",33,5666
1665,"Female",34,7938
1666,"Female",39,2312
1667,"Female",34,2570
1668,"Female",34,7572
1669,"Female",30,2588
1670,"Female",39,8580
1671,"Female",34,6241
1672,"Female",37,2139
1673,"Female",37,2273
1674,"Female",31,2260
1675,"Female",32,3176
1676,"Female",33,2952
1677,"Female",37,3185
1678,"Female",34,2901
1679,"Female",38,4202
1680,"Female",32,6983
1681,"Female",31,7982
1682,"Female",33,7931
1683,"Female",32,2668
1684,"Female",36,5399
1685,"Female",37,3204
1686,"Female",37,1859
1687,"Female",37,1250
1688,"Female",35,3306
1689,"Female",39,2557
1690,"Female",31,2720
1691,"Female",34,1629
1692,"Female",31,11942
1693,"Female",36,5008
1694,"Female",33,3720
1695,"Female",35,5346
1696,"Female",35,6420
1697,"Female",31,2951
1698,"Female",31,2145
1699,"Female",38,2280
1700,"Female",34,7545
1701,"Female",33,4739
1702,"Female",31,5805
1703,"Female",33,2856
1704,"Female",36,3706
1705,"Female",39,9134
1706,"Female",36,4392
1707,"Female",33,2435
1708,"Female",37,2078
1709,"Female",39,3495
1710,"Female",37,2618
1711,"Female",32,1252
1712,"Female",39,3263
1713,"Female",30,5195
1714,"Female",35,5446
1715,"Female",32,2509
1716,"Female",34,4924
1717,"Female",31,2933
1718,"Female",33,4109
1719,"Female",37,4623
1720,"Female",37,1949
1721,"Female",31,2248
1722,"Female",35,2661
1723,"Female",33,2804
1724,"Female",38,2059
1725,"Female",32,4642
1726,"Female",32,2866
1727,"Female",32,3493
1728,"Female",34,1790
1729,"Female",31,12712
1730,"Female",39,1994
1731,"Female",30,3831
1732,"Female",36,3036
1733,"Female",34,1928
1734,"Female",37,1119
1735,"Female",31,3231
1736,"Female",36,3025
1737,"Female",38,3195
1738,"Female",30,2679
1739,"Female",30,4606
1740,"Female",39,3353
1741,"Female",39,650
1742,"Female",34,1208
1743,"Female",31,6400
1744,"Female",35,4320
1745,"Female",35,6910
1746,"Female",37,6980
1747,"Female",37,3879
1748,"Female",33,1490
1749,"Female",30,1806
1750,"Female",35,1689
1751,"Female",33,2097
1752,"Female",37,7803
1753,"Female",36,4186
1754,"Female",30,3839
1755,"Female",30,4457
1756,"Female",30,2840
1757,"Female",36,3925
1758,"Female",32,6337
1759,"Female",34,6770
1760,"Female",30,1758
1761,"Female",30,2098
1762,"Female",39,6282
1763,"Female",32,5461
1764,"Female",37,1681
1765,"Female",39,6674
1766,"Female",35,8340
1767,"Female",35,5371
1768,"Female",38,2815
1769,"Female",39,8130
1770,"Female",36,4292
1771,"Female",36,6195
1772,"Female",30,9059
1773,"Female",37,4419
1774,"Female",32,3054
1775,"Female",33,2782
1776,"Female",30,3680
1777,"Female",32,4331
1778,"Female",37,1112
1779,"Female",37,2751
1780,"Female",37,3119
1781,"Female",35,3203
1782,"Female",35,4907
1783,"Female",32,8740
1784,"Female",32,4725
1785,"Female",34,1959
1786,"Female",35,2506
1787,"Female",37,3290
1788,"Female",37,1989
1789,"Female",30,2445
1790,"Female",32,3435
1791,"Female",32,2357
1792,"Female",32,9503
1793,"Female",36,2711
1794,"Female",34,4312
1795,"Female",33,3082
1796,"Female",38,2353
1797,"Female",35,4139
1798,"Female",30,6859
1799,"Female",31,4051
1800,"Female",32,5739
1801,"Female",31,6249
1802,"Female",32,3227
1803,"Female",38,2815
1804,"Female",37,2603
1805,"Female",31,4071
1806,"Female",34,2302
1807,"Female",39,4033
1808,"Female",33,4665
1809,"Female",39,6234
1810,"Female",32,6333
1811,"Female",36,2961
1812,"Female",35,3036
1813,"Female",30,4443
1814,"Female",35,1351
1815,"Female",33,2448
1816,"Female",37,4205
1817,"Female",32,2956
1818,"Female",33,4122
1819,"Female",38,4110
1820,"Female",36,1412
1821,"Female",34,3918
1822,"Female",30,9465
1823,"Female",35,5713
1824,"Female",36,2084
1825,"Female",37,6693
1826,"Female",37,1420
1827,"Female",33,4261
1828,"Female",32,1488
1829,"Female",33,2343
1830,"Female",35,2209
1831,"Female",34,3357
1832,"Female",31,2095
1833,"Female",31,3142
1834,"Female",36,5110
1835,"Female",32,4696
1836,"Female",33,4449
1837,"Female",36,2485
1838,"Female",31,2447
1839,"Female",33,1697
1840,"Female",39,2284
1841,"Female",32,4033
1842,"Female",38,1429
1843,"Female",30,4335
1844,"Female",39,3836
1845,"Female",34,6001
1846,"Female",36,2062
1847,"Female",30,3923
1848,"Female",31,5155
1849,"Female",32,2034
1850,"Female",34,2473
1851,"Female",37,2070
1852,"Female",31,5294
1853,"Female",36,4498
1854,"Female",33,1917
1855,"Female",35,1111
1856,"Female",33,2085
1857,"Female",34,1489
1858,"Female",32,3089
1859,"Female",36,4012
1860,"Female",34,4748
1861,"Female",37,2765
1862,"Female",36,4528
1863,"Female",32,3873
1864,"Female",36,2672
1865,"Female",37,1820
1866,"Female",36,2150
1867,"Female",37,6152
1868,"Female",38,4929
1869,"Female",37,5484
1870,"Female",31,3336
1871,"Female",39,4826
1872,"Female",38,4729
1873,"Female",30,5023
1874,"Female",38,9384
1875,"Female",34,2775
1876,"Female",39,3754
1877,"Female",31,4400
1878,"Female",35,6997
1879,"Female",30,1339
1880,"Female",30,1958
1881,"Female",35,1813
1882,"Female",34,3401
1883,"Female",37,2295
1884,"Female",38,3090
1885,"Female",38,3848
1886,"Female",32,1634
1887,"Female",38,3396
1888,"Female",39,4413
1889,"Female",35,4532
1890,"Female",30,1933
1891,"Female",38,2904
1892,"Female",38,4481
1893,"Female",36,2857
1894,"Female",37,2354
1895,"Female",38,4326
1896,"Female",36,2658
1897,"Female",33,5848
1898,"Female",35,2897
1899,"Female",33,4145
1900,"Female",36,1684
1901,"Female",31,3993
1902,"Female",37,5906
1903,"Female",35,2034
1904,"Female",36,2719
1905,"Female",30,7496
1906,"Female",36,5472
1907,"Female",31,2091
1908,"Female",32,3195
1909,"Female",34,9534
1910,"Female",38,3211
1911,"Female",31,1326
1912,"Female",37,1980
1913,"Female",31,1527
1914,"Female",36,4612
1915,"Female",39,8338
1916,"Female",31,3599
1917,"Female",33,4539
1918,"Female",30,2777
1919,"Female",33,4154
1920,"Female",31,5188
1921,"Female",37,8835
1922,"Female",31,4226
1923,"Female",36,4603
1924,"Female",32,3612
1925,"Female",36,2878
1926,"Female",33,3533
1927,"Female",36,4007
1928,"Female",36,6172
1929,"Female",36,15213
1930,"Female",38,3316
1931,"Female",36,3511
1932,"Female",39,9630
1933,"Female",37,3850
1934,"Female",36,4413
1935,"Female",35,5664
1936,"Female",39,3138
1937,"Female",30,2503
1938,"Female",38,6108
1939,"Female",38,4027
1940,"Female",34,1692
1941,"Female",34,2817
1942,"Female",38,6506
1943,"Female",36,13864
1944,"Female",30,1292
1945,"Female",32,3611
1946,"Female",36,5655
1947,"Female",34,5366
1948,"Female",39,6683
1949,"Female",32,8283
1950,"Female",36,1515
1951,"Female",37,5849
1952,"Female",32,2949
1953,"Female",39,2480
1954,"Female",36,2093
1955,"Female",32,832
1956,"Female",36,3541
1957,"Female",39,3654
1958,"Female",32,2433
1959,"Female",35,2726
1960,"Female",32,2721
1961,"Female",30,1518
1962,"Female",32,2211
1963,"Female",34,2132
1964,"Female",39,5785
1965,"Female",39,2781
1966,"Female",39,5258
1967,"Female",37,2840
1968,"Female",33,4527
1969,"Female",37,1938
1970,"Female",34,3872
1971,"Female",38,4378
1972,"Female",37,4193
1973,"Female",30,2766
1974,"Female",33,2995
1975,"Female",31,2068
1976,"Female",36,11136
1977,"Female",37,5263
1978,"Female",32,3685
1979,"Female",36,4127
1980,"Female",31,4792
1981,"Female",33,5332
1982,"Female",36,5012
1983,"Female",34,4604
1984,"Female",39,5250
1985,"Female",34,4068
1986,"Female",33,6763
1987,"Female",32,2257
1988,"Female",38,3069
1989,"Female",36,2866
1990,"Female",34,1373
1991,"Female",33,11362
1992,"Female",33,10690
1993,"Female",37,3386
1994,"Female",35,2959
1995,"Female",37,5606
1996,"Female",34,3076
1997,"Female",30,1635
1998,"Female",38,7521
1999,"Female",35,3970
2000,"Female",35,4444
2001,"Female",37,3249
2002,"Female",39,1909
2003,"Female",36,5035
2004,"Female",38,4002
2005,"Female",35,3359
2006,"Female",39,1633
